[1] = {502, 6, 315.85800170898, -1769.4300537109, 4.6223998069763, 'Beach Avenue', 1000000},
[2198] = {2763, 13, -2502.9599609375, 895.23400878906, 65.259498596191, 'Panopticon Ave', 210000},
[2199] = {2764, 13, -2471.7800292969, 895.23297119141, 63.168399810791, 'Panopticon Ave', 210000},
[2200] = {2765, 13, -2471.8200683594, 921.27398681641, 63.164600372314, 'Panopticon Ave', 210000},
[2201] = {2766, 13, -2449.7800292969, 895.23400878906, 58.146499633789, 'Panopticon Ave', 210000},
[2202] = {2767, 13, -2449.7900390625, 921.42602539063, 58.144901275635, 'Panopticon Ave', 210000},
[2203] = {2768, 13, -2431.3000488281, 921.42498779297, 50.578098297119, 'Panopticon Ave', 210000},
[2204] = {2769, 13, -2431.3601074219, 895.23400878906, 50.5458984375, 'Panopticon Ave', 210000},
[2205] = {2770, 13, -2413, 895.22802734375, 45.466800689697, 'Panopticon Ave', 210000},
[2206] = {2771, 13, -2412.9699707031, 921.42999267578, 45.469100952148, 'Panopticon Ave', 210000},
[2207] = {2772, 13, -2402.2299804688, 930.66302490234, 45.445301055908, 'San Pedro Ave', 210000},
[2208] = {2773, 13, -2402.4099121094, 886.0830078125, 45.445301055908, 'San Pedro Ave', 210000},
[2209] = {2774, 13, -2402.419921875, 869.15100097656, 44.203098297119, 'San Pedro Ave', 210000},
[2210] = {2775, 13, -2372.5700683594, 871.89697265625, 44.508598327637, 'San Pedro Ave', 210000},
[2211] = {2776, 13, -2372.5600585938, 851.74597167969, 41.076801300049, 'San Pedro Ave', 210000},
[2212] = {2777, 13, -2402.419921875, 849.10797119141, 40.593799591064, 'San Pedro Ave', 210000},
[2213] = {2778, 13, -2402.4099121094, 829.18701171875, 36.855499267578, 'San Pedro Ave', 210000},
[2214] = {2779, 13, -2372.5600585938, 834.333984375, 37.977298736572, 'San Pedro Ave', 210000},
[2215] = {2780, 13, -2372.5300292969, 783.88000488281, 35.115200042725, 'San Pedro Ave', 210000},
[2216] = {2781, 13, -2368.8200683594, 763.49102783203, 35.151699066162, 'San Pedro Ave', 210000},
[2217] = {2782, 13, -2368.8200683594, 740.56201171875, 35.151500701904, 'San Pedro Ave', 210000},
[2218] = {2783, 13, -2368.8200683594, 711.84399414063, 35.173198699951, 'San Pedro Ave', 210000},
[2219] = {2784, 13, -2372.5300292969, 692.77398681641, 35.164100646973, 'San Pedro Ave', 210000},
[2220] = {2785, 13, -2372.5300292969, 643.87799072266, 35.171901702881, 'San Pedro Ave', 210000},
[2221] = {2786, 13, -2372.5300292969, 632.44598388672, 34.259700775146, 'San Pedro Ave', 210000},
[2222] = {2787, 13, -2372.5300292969, 614.14697265625, 30.937000274658, 'San Pedro Ave', 210000},
[2223] = {2788, 13, -2372.5300292969, 595.68499755859, 27.628900527954, 'San Pedro Ave', 210000},
[2224] = {2789, 19, -2359.1999511719, 730.94097900391, 38.664798736572, 'Backstreet', 210000},
[2225] = {2790, 19, -2359.2900390625, 721.63897705078, 38.642700195313, 'Backstreet', 210000},
[2226] = {2791, 19, -2341.0300292969, 721.63702392578, 42.928699493408, 'Backstreet', 210000},
[2227] = {2792, 19, -2340.9899902344, 730.92102050781, 42.940601348877, 'Backstreet', 210000},
[2228] = {2793, 19, -2322.669921875, 730.93798828125, 47.253700256348, 'Backstreet', 210000},
[2229] = {2794, 19, -2322.6298828125, 721.63897705078, 47.261901855469, 'Backstreet', 210000},
[2230] = {2795, 19, -2303.1499023438, 730.94000244141, 49.451599121094, 'Backstreet', 210000},
[2231] = {2796, 19, -2293.6398925781, 730.94000244141, 49.443801879883, 'Backstreet', 210000},
[2232] = {2797, 19, -2278.830078125, 747.88702392578, 49.439300537109, 'Hongkong Ave', 210000},
[2233] = {2798, 19, -2240.5100097656, 753.5009765625, 49.376800537109, 'Hongkong Ave', 210000},
[2234] = {2799, 19, -2278.830078125, 767.78302001953, 49.445301055908, 'Hongkong Ave', 210000},
[2235] = {2800, 19, -2240.5100097656, 786.10400390625, 49.376800537109, 'Hongkong Ave', 210000},
[2236] = {2801, 19, -2278.830078125, 787.78802490234, 49.445301055908, 'Hongkong Ave', 210000},
[2237] = {2802, 19, -2233.2600097656, 830.59802246094, 54.304698944092, 'Hongkong Ave', 210000},
[2238] = {2803, 19, -2285.3100585938, 829.34497070313, 57.1702003479, 'Hongkong Ave', 210000},
[2239] = {2804, 19, -2285.080078125, 849.78900146484, 65.641098022461, 'Hongkong Ave', 210000},
[2240] = {2805, 19, -2233.2600097656, 848.97998046875, 61.890598297119, 'Hongkong Ave', 210000},
[2241] = {2806, 19, -2233.8200683594, 870.39801025391, 66.640899658203, 'Hongkong Ave', 210000},
[2242] = {2807, 19, -2282.4099121094, 873.1669921875, 66.917701721191, 'Hongkong Ave', 210000},
[2243] = {2808, 19, -2233.830078125, 888.85400390625, 66.652496337891, 'Hongkong Ave', 210000},
[2244] = {2809, 19, -2282.5300292969, 916.58099365234, 66.648399353027, 'Hongkong Ave', 210000},
[2245] = {2810, 19, -2238.8000488281, 943.93597412109, 66.652198791504, 'Hongkong Ave', 210000},
[2246] = {2811, 19, -2238.7900390625, 962.17797851563, 66.652198791504, 'Hongkong Ave', 210000},
[2247] = {2812, 19, -2238.7900390625, 980.51898193359, 71.421600341797, 'Hongkong Ave', 210000},
[2248] = {2813, 19, -2238.7900390625, 998.81298828125, 78.986198425293, 'Hongkong Ave', 210000},
[2249] = {2814, 19, -2282.419921875, 979.23901367188, 70.82869720459, 'Hongkong Ave', 210000},
[2250] = {2815, 19, -2282.419921875, 999.49798583984, 79.25170135498, 'Hongkong Ave', 210000},
[2251] = {2816, 19, -2282.419921875, 1023.0999755859, 84.112800598145, 'Hongkong Ave', 210000},
[2252] = {2817, 19, -2239.7399902344, 1037.4300537109, 83.849899291992, 'Hongkong Ave', 210000},
[2253] = {2818, 19, -2282.419921875, 1046.75, 84.120796203613, 'Hongkong Ave', 210000},
[2254] = {2819, 19, -2239.7399902344, 1054.1199951172, 82.844802856445, 'Hongkong Ave', 210000},
[2255] = {2820, 19, -2282.419921875, 1070.3399658203, 81.703002929688, 'Hongkong Ave', 210000},
[2256] = {2821, 19, -2239.7399902344, 1070.5500488281, 81.023399353027, 'Hongkong Ave', 210000},
[2257] = {2822, 19, -2282.419921875, 1088.9699707031, 80.405601501465, 'Hongkong Ave', 210000},
[2258] = {2823, 19, -2280.8400878906, 1112.5699462891, 76.984397888184, 'Hongkong Ave', 210000},
[2259] = {2824, 19, -2238.3100585938, 1117.4799804688, 74.819900512695, 'Hongkong Ave', 210000},
[2260] = {2825, 19, -2280.8400878906, 1130.9699707031, 69.226600646973, 'Hongkong Ave', 210000},
[2261] = {2826, 19, -2238.3100585938, 1135.8499755859, 67.261199951172, 'Hongkong Ave', 210000},
[2262] = {2827, 13, -2238.3100585938, 1154.2199707031, 59.692798614502, 'Hongkong Ave', 210000},
[2263] = {2828, 13, -2280.8400878906, 1149.25, 61.609401702881, 'Hongkong Ave', 210000},
[2264] = {2829, 13, -2228.0100097656, 1079.9899902344, 80.007797241211, 'North Collins Street', 210000},
[2265] = {2830, 13, -2227.9399414063, 1108.0500488281, 80.007797241211, 'North Collins Street', 210000},
[2266] = {2831, 13, -2208, 1108.0500488281, 80.007797241211, 'North Collins Street', 210000},
[2267] = {2832, 13, -2209.6799316406, 1079.9899902344, 80.007797241211, 'North Collins Street', 210000},
[2268] = {2833, 13, -2191.3200683594, 1079.9899902344, 80.007797241211, 'North Collins Street', 210000},
[2269] = {2834, 13, -2188.1101074219, 1108.0500488281, 80.007797241211, 'North Collins Street', 210000},
[2270] = {2835, 13, -2173.0100097656, 1079.9899902344, 80.007797241211, 'North Collins Street', 210000},
[2271] = {2836, 13, -2168.169921875, 1108.0400390625, 80.007797241211, 'North Collins Street', 210000},
[2272] = {2837, 13, -2158.3601074219, 1148.6700439453, 61.849098205566, 'Peters Street', 210000},
[2273] = {2838, 13, -2158.3601074219, 1117.5600585938, 74.486297607422, 'Peters Street', 210000},
[2274] = {2839, 13, -2126.4299316406, 1087.6500244141, 80.007797241211, 'Peters Street', 210000},
[2275] = {2840, 13, -2126.4399414063, 1069.2299804688, 80.007797241211, 'Peters Street', 210000},
[2276] = {2841, 13, -2160.1499023438, 1066.9799804688, 80.007797241211, 'Peters Street', 210000},
[2277] = {2842, 13, -2126.4299316406, 1050.8900146484, 80.007797241211, 'Peters Street', 210000},
[2278] = {2843, 13, -2160.1499023438, 1048.5600585938, 80.007797241211, 'Peters Street', 210000},
[2279] = {2844, 13, -2126.4499511719, 1032.4899902344, 80.007797241211, 'Peters Street', 210000},
[2280] = {2845, 13, -2160.1499023438, 1030.5500488281, 80.007797241211, 'Peters Street', 210000},
[2281] = {2846, 13, -2126.4299316406, 1014.1799926758, 80.007797241211, 'Peters Street', 210000},
[2282] = {2847, 13, -2160.1499023438, 1002.1199951172, 80, 'Peters Street', 210000},
[2283] = {2848, 13, -2126.4399414063, 996.27899169922, 80.007797241211, 'Peters Street', 210000},
[2284] = {2849, 13, -2160.1499023438, 983.78802490234, 80, 'Peters Street', 210000},
[2285] = {2850, 13, -2126.4299316406, 978.53497314453, 80.007797241211, 'Peters Street', 210000},
[2286] = {2851, 13, -2160.1499023438, 965.37902832031, 80, 'Peters Street', 210000},
[2287] = {2852, 13, -2160.1499023438, 947.21197509766, 80, 'Peters Street', 210000},
[2288] = {2853, 13, -2129.6298828125, 942.51599121094, 80, 'Peters Street', 210000},
[2289] = {2854, 13, -2116.8898925781, 927.82897949219, 86.0791015625, 'Oakwood Ave', 210000},
[2290] = {2855, 13, -2158.6599121094, 889.22900390625, 80.007797241211, 'Peters Street', 210000},
[2291] = {2857, 13, -2159.2299804688, 866.37701416016, 75.289703369141, 'Peters Street', 210000},
[2292] = {2858, 13, -2126.0500488281, 832.64398193359, 69.5625, 'Peters Street', 210000},
[2293] = {2859, 13, -2159.2299804688, 830.7080078125, 69.522903442383, 'Peters Street', 210000},
[2294] = {2860, 13, -2159.2399902344, 786.17999267578, 69.514701843262, 'Peters Street', 210000},
[2295] = {2861, 13, -2159.2399902344, 770.09301757813, 69.514801025391, 'Peters Street', 210000},
[2296] = {2862, 13, -2126.0400390625, 773.81597900391, 69.5625, 'Peters Street', 210000},
[2297] = {2863, 13, -2159.2299804688, 753.54302978516, 69.51490020752, 'Peters Street', 210000},
[2298] = {2864, 13, -2126.0400390625, 755.54302978516, 69.5625, 'Peters Street', 210000},
[2299] = {2865, 19, -2174.2299804688, 934.38598632813, 80, 'Trinity Avenue', 230000},
[2300] = {2866, 19, -2192.6101074219, 934.38500976563, 74.996200561523, 'Trinity Avenue', 210000},
[2301] = {2867, 19, -2174.2800292969, 902.66198730469, 80.007797241211, 'Trinity Avenue', 210000},
[2302] = {2868, 19, -2192.6599121094, 902.66302490234, 74.980499267578, 'Trinity Avenue', 210000},
[2303] = {2869, 19, -2210.9499511719, 902.66302490234, 68.965698242188, 'Trinity Avenue', 210000},
[2304] = {2870, 19, -2210.830078125, 934.38702392578, 69.002998352051, 'Trinity Avenue', 210000},
[2305] = {2871, 19, -2229.1999511719, 934.38702392578, 66.648399353027, 'Trinity Avenue', 210000},
[2306] = {2872, 19, -2224.9099121094, 902.66400146484, 66.648399353027, 'Trinity Avenue', 210000},
[2307] = {2873, 13, -2230.4299316406, 1028.0200195313, 83.843803405762, 'Ralph David Abernathy Boulevard', 210000},
[2308] = {2874, 13, -2221.0200195313, 1051.1800537109, 80.007797241211, 'Ralph David Abernathy Boulevard', 210000},
[2309] = {2875, 13, -2211.8898925781, 1057.6500244141, 80.01309967041, 'Ralph David Abernathy Boulevard', 210000},
[2310] = {2876, 13, -2203.2299804688, 1043.2399902344, 80.01309967041, 'Ralph David Abernathy Boulevard', 210000},
[2311] = {2877, 13, -2169.6201171875, 1028.0200195313, 80.007797241211, 'Ralph David Abernathy Boulevard', 210000},
[2312] = {2878, 13, -2173.580078125, 992.84301757813, 80, 'Ralph David Abernathy Boulevard', 210000},
[2313] = {2879, 13, -2173.580078125, 974.15301513672, 80, 'Ralph David Abernathy Boulevard', 210000},
[2314] = {2880, 13, -2182.8999023438, 956.60998535156, 80, 'Ralph David Abernathy Boulevard', 210000},
[2315] = {2881, 13, -2218.169921875, 956.60900878906, 80, 'Ralph David Abernathy Boulevard', 210000},
[2316] = {2882, 13, -2225.9599609375, 980.57702636719, 82.195297241211, 'Ralph David Abernathy Boulevard', 210000},
[2317] = {2883, 13, -2225.9599609375, 1001.5399780273, 83.843803405762, 'Ralph David Abernathy Boulevard', 210000},
[2318] = {2884, 6, -2358.8999023438, 1118.0799560547, 55.726600646973, 'South Collins Street', 210000},
[2319] = {2885, 6, -2369.419921875, 1122.3299560547, 55.733299255371, 'South Collins Street', 210000},
[2320] = {2886, 6, -2383.8500976563, 1128.1700439453, 55.726600646973, 'South Collins Street', 1},
[2321] = {2887, 6, -2396.5500488281, 1132.7199707031, 55.733299255371, 'South Collins Street', 210000},
[2322] = {2888, 6, -2407.0600585938, 1135.9000244141, 55.726600646973, 'South Collins Street', 210000},
[2323] = {2889, 6, -2413.7099609375, 1137.5600585938, 55.726600646973, 'South Collins Street', 210000},
[2324] = {2890, 6, -2424.0100097656, 1139.4399414063, 55.726600646973, 'South Collins Street', 210000},
[2325] = {2891, 6, -2438.3701171875, 1141.0200195313, 55.726600646973, 'South Collins Street', 210000},
[2326] = {2892, 6, -2451.2199707031, 1141.7600097656, 55.733299255371, 'South Collins Street', 210000},
[2327] = {2893, 6, -2461.7099609375, 1141.9000244141, 55.726600646973, 'South Collins Street', 210000},
[2328] = {2894, 6, -2468.4399414063, 1141.9000244141, 55.733299255371, 'South Collins Street', 210000},
[2329] = {2895, 6, -2478.8999023438, 1141.9899902344, 55.726600646973, 'South Collins Street', 220000},
[2330] = {2896, 6, -2493.3000488281, 1141.9799804688, 55.726600646973, 'South Collins Street', 210000},
[2331] = {2897, 6, -2506.3999023438, 1142.1500244141, 55.726600646973, 'South Collins Street', 210000},
[2332] = {2898, 6, -2517.0400390625, 1142.4200439453, 55.726600646973, 'South Collins Street', 210000},
[2333] = {2899, 6, -2523.8000488281, 1142.6899414063, 55.726600646973, 'South Collins Street', 210000},
[2334] = {2900, 6, -2534.5200195313, 1143.7800292969, 55.726600646973, 'South Collins Street', 210000},
[2335] = {2901, 6, -2549.1000976563, 1145.7299804688, 55.726600646973, 'South Collins Street', 210000},
[2336] = {2902, 6, -2563.0900878906, 1149.0999755859, 55.726600646973, 'South Collins Street', 210000},
[2337] = {2903, 12, -2620.8100585938, 120.81600189209, 7.2031202316284, 'Hill Street', 180000},
[2338] = {2904, 12, -2620.7600097656, 103.38999938965, 7.2031202316284, 'Hill Street', 180000},
[2339] = {2905, 31, -2623.4599609375, 131.61599731445, 7.2031202316284, 'Hill Street', 190000},
[2340] = {2906, 31, -2621.0300292969, 96.710899353027, 5, 'Hill Street', 190000},
[2341] = {2907, 31, -2621.0400390625, 114.95700073242, 5, 'Hill Street', 190000},
[2342] = {2908, 2, -2622.3798828125, 71.683601379395, 4.3359398841858, 'Hill Street', 160000},
[2343] = {2909, 5, -2619.4799804688, 67.902297973633, 4.5724802017212, 'Hill Street', 180000},
[2344] = {2910, 7, -2619.4799804688, 57.6083984375, 4.3359398841858, 'Hill Street', 200000},
[2345] = {2911, 30, -2663.1201171875, 189.74000549316, 4.5172801017761, 'Peach St', 200000},
[2346] = {2912, 32, -2654.1201171875, 190.94799804688, 4.3281202316284, 'Peach St', 200000},
[2347] = {2913, 10, -2639.3999023438, 168.6309967041, 7.1953101158142, 'Peach St', 160000},
[2348] = {2914, 10, -2621.9699707031, 168.59599304199, 7.1953101158142, 'Peach St', 160000},
[2349] = {2915, 25, -2627.8400878906, 168.9049987793, 5, 'Peach St', 185000},
[2350] = {2916, 25, -2672.2399902344, 190.02900695801, 4.3281202316284, 'Peach St', 190000},
[2351] = {2917, 16, -2682.919921875, 192.81500244141, 7.1953101158142, 'Peach St', 170000},
[2352] = {2918, 13, -2692.8999023438, 189.45500183105, 7.2031202316284, 'Peach St', 160000},
[2353] = {2919, 13, -2617.1298828125, 176.32299804688, 7.1953101158142, 'Beverly Ave', 160000},
[2354] = {2920, 9, -2627.8999023438, 179.11000061035, 4.3401899337769, 'Beverly Ave', 165000},
[2355] = {2921, 7, -2636.9799804688, 179.40100097656, 4.5172801017761, 'Beverly Ave', 175000},
[2356] = {2922, 7, -2654.0600585938, 200.2380065918, 5, 'Aces St', 180000},
[2357] = {2923, 7, -2688.9699707031, 197.82699584961, 7.2031202316284, 'Aces St', 180000},
[2358] = {2924, 31, -2672.2600097656, 200.23199462891, 5, 'Aces St', 190000},
[2359] = {2925, 12, -2660.7299804688, 200.58299255371, 7.1953101158142, 'Aces St', 120000},
[2360] = {2926, 12, -2678.1599121094, 200.49499511719, 7.1953101158142, 'Aces St', 120000},
[2361] = {2927, 12, 1242.2600097656, -1099.5200195313, 27.976600646973, 'Lombard St.', 160000},
[2362] = {2928, 12, 1285.2600097656, -1090.0100097656, 28.25779914856, 'Lombard St.', 160000},
[2363] = {2929, 12, 1241.9499511719, -1076.4499511719, 31.55470085144, 'Lombard St.', 170000},
[2364] = {2930, 11, 1285.2600097656, -1067.25, 31.678899765015, 'Lombard St.', 170000},
[2365] = {2931, 11, 1183.4699707031, -1075.9399414063, 31.678899765015, 'St. George St', 160000},
[2366] = {2932, 11, 1141.8499755859, -1069.75, 31.765600204468, 'St. George St', 160000},
[2367] = {2933, 12, 1142.1199951172, -1092.9499511719, 28.1875, 'St. George St', 150000},
[2368] = {2934, 12, 1183.4799804688, -1099.0500488281, 28.25779914856, 'St. George St', 150000},
[2369] = {2935, 13, 1440.5500488281, -926.11999511719, 39.647701263428, 'George St.', 290000},
[2370] = {2936, 13, 1411.0100097656, -920.84698486328, 38.421901702881, 'George St.', 700000},
[2371] = {2937, 10, 793.97497558594, -1707.5200195313, 14.038200378418, 'Carson St', 250000},
[2372] = {2938, 31, 797.23498535156, -1729.3499755859, 13.546899795532, 'Carson St', 300000},
[2373] = {2939, 2, 795.02197265625, -1692.0899658203, 14.463299751282, 'Carson St', 190000},
[2374] = {2940, 31, 790.84399414063, -1661.1400146484, 13.484199523926, 'Yelp St', 350000},
[2375] = {2941, 19, 850.66497802734, -1686.4699707031, 14.938300132751, 'Washington Flats', 280000},
[2376] = {2942, 19, 846.72497558594, -1717.3199462891, 14.929699897766, 'Washington Flats', 280000},
[2377] = {2943, 19, 936.83001708984, -1612.7099609375, 14.937399864197, 'Carson Flats', 280000},
[2378] = {2944, 19, 965.18499755859, -1612.6099853516, 14.940899848938, 'Washington Flats', 260000},
[2379] = {2945, 19, 987.52099609375, -1704.2299804688, 14.929699897766, 'Washington Flats', 250000},
[2380] = {2946, 31, 791.42498779297, -1753.2099609375, 13.460599899292, 'Liverpool Rd', 190000},
[2381] = {2947, 27, 1341.3199462891, -1675.2099609375, 17.715700149536, 'Pilon St', 80000},
[2382] = {2948, 27, 1341.3199462891, -1669.4000244141, 17.717100143433, 'Pilon St', 80000},
[2383] = {2949, 27, 1341.3199462891, -1654.4100341797, 17.719100952148, 'Pilon St', 80000},
[2384] = {2950, 27, 1341.3199462891, -1648.9100341797, 17.719100952148, 'Pilon St', 80000},
[2385] = {2951, 27, 1341.3199462891, -1633.8199462891, 17.731399536133, 'Pilon St', 80000},
[2386] = {2952, 27, 1341.3699951172, -1628.9200439453, 17.732599258423, 'Pilon St', 80000},
[2387] = {2953, 27, 1620.3800048828, -1778.8100585938, 13.540200233459, 'De Wallen', 30000},
[2388] = {2954, 23, 2151.0400390625, -1789.1800537109, 13.509300231934, 'Republican Ave', 60000},
[2389] = {2955, 23, 2151.0400390625, -1807.9100341797, 13.546299934387, 'Republican Ave', 60000},
[2390] = {2956, 23, 2151.0900878906, -1814.9200439453, 13.549799919128, 'Republican Ave', 60000},
[2391] = {2957, 23, 2155.7800292969, -1815.2299804688, 13.546899795532, 'Republican Ave', 60000},
[2392] = {2958, 23, 2162.5700683594, -1815.2299804688, 13.546899795532, 'Republican Ave', 60000},
[2393] = {2959, 23, 2169.080078125, -1815.2299804688, 13.546899795532, 'Republican Ave', 60000},
[2394] = {2960, 23, 2176.0600585938, -1815.0999755859, 13.546899795532, 'Republican Ave', 60000},
[2395] = {2961, 23, 2185.6298828125, -1815.2299804688, 13.546899795532, 'Republican Ave', 60000},
